text,label,Word Count,Sentence Count,tokens,text_length
जहाँ कबी पनि पुगदैन तया रवि पूगछ,Neutral,7,1,"['कबी', 'पुगदैन', 'तया', 'रवि', 'पूगछ']",32
करणाली परदेश को मंतरी अनि बलातकत भनिएका महिला जसता समाजकादेशका फोहोरलाई अब हामी युवा पीढीले सफाई गरनु अतयंत महतवपूरण छ,Negative,20,1,"['करणाली', 'परदेश', 'मंतरी', 'बलातकत', 'भनिएका', 'महिला', 'जसता', 'समाजकादेशका', 'फोहोरलाई', 'युवा', 'पीढीले', 'सफाई', 'अतयंत', 'महतवपूरण']",118
आहा सारै आननद आयो रबि सर लाई फेरि टेलिभिजन को सकन मा देखन पाउदा,Positive,14,1,"['आहा', 'सारै', 'आननद', 'आयो', 'रबि', 'सर', 'टेलिभिजन', 'सकन', 'देखन', 'पाउदा']",63
हामरो रबि हामरो देश पराण भनदा पयारो छ,Positive,8,1,"['हामरो', 'रबि', 'हामरो', 'देश', 'पराण', 'भनदा', 'पयारो']",37
दैलेख मनोरञजन,Neutral,2,1,"['दैलेख', 'मनोरञजन']",13
अति नै खुसी लागयो रबि लामिछानेलाई फेरि यो सेटमा देखन पाइयो अब धेरै पिडित गरिब दिनदुखिको घाउमा मलहम लागने भयो,Positive,20,1,"['अति', 'खुसी', 'रबि', 'लामिछानेलाई', 'सेटमा', 'देखन', 'पाइयो', 'पिडित', 'गरिब', 'दिनदुखिको', 'घाउमा', 'मलहम', 'लागने']",108
अब कति पिडितहरुको मन उतसाहित,Positive,5,1,"['कति', 'पिडितहरुको', 'मन', 'उतसाहित']",28
हुने भयो,Neutral,2,1,['हुने'],8
कारयकरम हेरन पाउँदा धेरै नै खुसी लागयो आज म लाई त अनि हजुर हरुलाइनि,Positive,14,1,"['कारयकरम', 'हेरन', 'पाउँदा', 'खुसी', 'हजुर', 'हरुलाइनि']",67
रबि दाइ को आवाज पहिले भनदा कडा आयो है good brother keep it up,Positive,14,1,"['रबि', 'दाइ', 'आवाज', 'भनदा', 'कडा', 'आयो', 'good', 'brother', 'keep']",61
रबि लामिछाने को बिरोध गरने हरुले पिलिज यो कारयकरम दोहराराई तेहराई हेरन आगरर गरदछु जय रबि,Neutral,16,1,"['रबि', 'लामिछाने', 'बिरोध', 'हरुले', 'पिलिज', 'कारयकरम', 'दोहराराई', 'तेहराई', 'हेरन', 'आगरर', 'गरदछु', 'जय', 'रबि']",88
8 महिना पछी तीन करोड जनता का भगवान को दरशन पाउदा खुशिको सिमा छैन miss you ravi sir and all team,Positive,21,1,"['8', 'महिना', 'पछी', 'तीन', 'करोड', 'जनता', 'भगवान', 'दरशन', 'पाउदा', 'खुशिको', 'सिमा', 'miss', 'ravi', 'sir', 'team']",95
खुसि लागयो दाइ बधाई छ हजुर र हजुरको टिमलाई,Positive,9,1,"['खुसि', 'दाइ', 'बधाई', 'हजुर', 'हजुरको', 'टिमलाई']",42
अगरिम शुभकामना समपूरण टिमलाई,Positive,4,1,"['अगरिम', 'शुभकामना', 'समपूरण', 'टिमलाई']",28
रबि दाजु इज बयाक धेरै दिन पछि दाजुको आवाज सुनन पाउँदा आननद लागयो मन खुस आगामी दिन हरुको लागी दाजुलाइ अगरिम शुभकामना,Positive,22,1,"['रबि', 'दाजु', 'इज', 'बयाक', 'दिन', 'पछि', 'दाजुको', 'आवाज', 'सुनन', 'पाउँदा', 'आननद', 'मन', 'खुस', 'आगामी', 'दिन', 'हरुको', 'लागी', 'दाजुलाइ', 'अगरिम', 'शुभकामना']",115
सफल कारयकालको धेरै धेरै शुभकामना सर,Positive,6,1,"['सफल', 'कारयकालको', 'शुभकामना', 'सर']",35
रबि जि जनतासग सिदा कुरा सुनन पाउँदा मनै देखि खुशि लागयो,Positive,11,1,"['रबि', 'जि', 'जनतासग', 'सिदा', 'सुनन', 'पाउँदा', 'मनै', 'देखि', 'खुशि']",55
थुकक यसतो मनतरी देखनु परने यो मेरो देशमा यसतालाई त सबै जनता मिलेर आगो लगाउनु परछ,Negative,16,1,"['थुकक', 'यसतो', 'मनतरी', 'देखनु', 'परने', 'मेरो', 'देशमा', 'यसतालाई', 'जनता', 'मिलेर', 'आगो', 'लगाउनु']",80
हारदिक बधाई रबि दाई र समपूरण गयालेकसी परिवारलाई,Positive,8,1,"['हारदिक', 'बधाई', 'रबि', 'दाई', 'समपूरण', 'गयालेकसी', 'परिवारलाई']",47
